date,CPI_総合,CPI_生鮮食品除く,CPI_食料エネルギー除く,GDP_デフレータ,CGPI_国内,CGPI_輸出,CGPI_輸入,CSPI
2022-08-01,105.40777096983598,104.68280044774711,104.11564937826492,105.26414427901088,106.13240859397202,107.9208437332702,108.35086237976085,106.03589120078367
2022-09-01,105.56003166837252,105.16356943285005,104.3774878856972,105.58630952566969,106.39604138756388,108.05545698541181,108.33126724338207,106.42089896010314
2022-10-01,106.10207604578375,105.44247999824543,104.71647414262084,105.90523811336072,106.81673557383576,108.97845732892917,108.98500575399773,106.79262585617325
2022-11-01,106.11818172176213,105.78409735282168,105.0314444060356,106.06142930746034,106.78404258776106,108.9227874859707,109.42986443066232,107.1124948229987
2022-12-01,106.60606953192877,106.09263296854164,105.37565440218792,106.63259336610149,107.34376386850737,108.95803904765393,110.04810187891177,107.43298019075527
2023-01-01,108.34919602008542,107.68356718072711,105.93183888825945,107.37326267711578,110.2833486095204,113.61587077939778,115.31767352805477,108.00286240474604
2023-02-01,108.89221610657694,107.99506671331325,106.3664846009662,107.47353654949654,110.68204886796451,113.86848456787106,115.45317711976304,108.24132351244002
2023-03-01,108.84628324022745,108.34830103986211,106.63111093898863,107.81978191131509,111.0310511586902,113.64560481269335,115.35616045630188,108.69282618956933
2023-04-01,109.49169296471683,108.6392737519178,106.92875566724793,108.04721271982099,111.04123248602065,114.28114571833734,116.23030276822588,108.94427981766461
2023-05-01,109.71842459085326,108.81244566915751,107.17267267014495,108.39919246435201,111.58727170955399,114.45585438777871,116.15364285597887,109.16163255179518
2023-06-01,110.11456646934236,109.19100018766379,107.45630990725543,108.76812320815512,112.02743014188579,114.80832396628038,116.91527853008216,109.58318485212479
2023-07-01,110.28446294151702,109.41475257536209,107.89672029424142,109.01220065876996,112.42782349188283,115.50782477180678,117.68747436134142,109.8643268951327
2023-08-01,110.72140740932825,109.914198592274,108.1896026165512,109.34535833752099,112.79975746513071,115.34321986216143,117.63257649076273,110.13558720945404
2023-09-01,110.92615085668574,110.1587141457535,108.45338740657613,109.70546097202829,112.83788054704505,115.54362332327825,118.36185091771027,110.44751430041404
2023-10-01,111.24941642233127,110.4153291446168,108.66995324520208,109.97307524469657,113.46230954463643,115.90552015504538,118.27172465930637,110.80828966474547
2023-11-01,111.40592556842222,110.78415784734857,109.04366631514316,110.41832309246715,113.62254130355205,116.71487395600076,118.64297303322677,111.07858231217624
2023-12-01,112.06079293207829,111.17681572180376,109.3788900411074,110.71945642108557,114.05872118136959,116.96020723108238,118.76083520668676,111.3582089353225
2024-01-01,113.74536084199691,112.6002164982143,109.97215887565628,111.53492536517653,116.8283675169797,121.00515659529958,124.9217226139342,111.87577231085474
2024-02-01,114.23618551797894,113.02665758052188,110.26698643799932,111.65942647265152,117.17061304820298,121.00763088997202,125.1464891293943,112.22735906537704
2024-03-01,114.42732746484923,113.30928943377232,110.59669438396902,111.9231159700664,117.14436140434631,121.78462541444941,125.49381149183772,112.54594715568538
2024-04-01,114.61797659472406,113.70068072949672,110.91289142133043,112.30941484165118,117.95620940029958,121.68547916777035,125.04949345471718,112.97040221465173
2024-05-01,114.94416940848559,113.99481968645597,111.21937205961781,112.604903822826,118.13961348133937,121.90767359245991,125.45238459933113,113.247422008523
2024-06-01,115.55419846722236,114.42956041323318,111.54344853506375,112.95920691733699,118.27630360657186,122.13954602745656,126.8822389165458,113.60853967989112
2024-07-01,115.67177540782836,114.63574493323296,111.84559804032554,113.11004254026919,118.56511998617722,122.8094843645414,126.28975084119791,113.85721978711321
2024-08-01,115.92709606949121,114.93616817390195,112.08604978540578,113.49855216665914,118.94767101500514,122.74624914925833,126.13926200906963,114.17864424883895
2024-09-01,116.49273403870394,115.07568559658368,112.4610647964141,113.83697035707962,119.21284107919566,123.50816497603796,126.86178642841834,114.60470729964476
2024-10-01,116.56770113893373,115.51577859063795,112.84594620738034,114.22373488914165,119.64984471284028,123.35193456294664,126.99987634000327,114.91435218817713
2024-11-01,117.00094811827097,115.77502756770937,113.12257952606517,114.53604594338917,119.85993197174388,123.70402630842447,128.0558866446721,115.1301827300536
2024-12-01,117.26602640915375,116.15181635093043,113.4208707781214,114.64130399745629,120.33380570055674,124.1600458469254,128.05173048514538,115.39179229964374
